"n_id","c_id","n_date","n_new_modi","n_last_modi","n_timestamp","n_topic","n_des","source","sourceLink","keyword","picture","news_use","at_id","d_id","link_html","target","expire","logo","access","n_share","n_shareuse","n_sharename","n_shareid","n_approve","n_approvedate","for_pda","show_newstop","show_vote","show_comment","comment_type","n_owner","n_date_start","n_date_end","n_time","n_delowner","n_deldate","show_group","show_topic","show_date","n_owner_org","show_textsize","show_count","d_id_w3c","picture_alt","html","wcag","css"
"179","9","2560-01-19","20170123164342","20170123164342","2017-01-23 16:43:42","&quot;ประวิตร&quot;สั่งศึกษาจัดโซนนิ่งสร้างที่อยู่แรงงานต่างด้าวใน11จังหวัด",,"หนังสือพิมพ์โพสต์ทูเดย์",,,"n20170123_179.jpg","2","10","0","http://www.posttoday.com/social/general/475905","_blank","2560-01-28",,,,NULL,NULL,NULL,"D",,NULL,NULL,NULL,NULL,NULL,"453",,,,"453","20170123164814","1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"180","9","2560-01-17","20170123164712","20170123164712","2017-01-23 16:49:56","&quot;ประวิตร&quot;สั่งศึกษาจัดโซนนิ่งสร้างที่อยู่แรงงานต่างด้าวใน11จังหวัด.... อ่านต่อได้ที่ : http://www.posttoday.com/social/general/475905",,,,,,"1","11","0","http://www.posttoday.com/social/general/475905","_self","2560-01-28",,,NULL,NULL,NULL,NULL,"Y","2017-04-09",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"181","9","2560-01-23","20170123170138","20170123170156","2017-01-23 17:02:28","ขอเชิญรับชม รายการเดินหน้าประเทศไทย ประเด็น &quot; โดย ม.ล.ปุณฑริก สมิติ ปลัดกระทรวงแรงงาน",,,,,"n20170123_181.jpg","2","10","0",,"_blank","2560-01-28",,,NULL,NULL,NULL,NULL,"Y","2017-04-09",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"182","9","2560-01-23","20170123170608","20170123170831","2017-01-23 17:06:08","บิ๊กบี้ บุกศรีลังกาลุยเจราจาเอง เหตุพิสูจน์สัญชาติต่างด้าวฯ ไม่คืบ",,,,,"n20170123_182.jpg","2","10","0","http://www.mol.go.th/content/56354/1485135729","_blank","2560-01-28",,,NULL,NULL,NULL,NULL,"Y","2017-04-10",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"183","9","2560-02-02","20170202123304","20170202133525","2017-02-07 13:39:17","รัฐมนตรีว่าการกระทรวงแรงงานตรวจราชการ ณ จังหวัดสมุทรสาคร",,,,"            รัฐมนตรีว่าการกระทรวงแรงงาน(นายศิริชัย ดิษกุล) ลงพื้นที่จังหวัดสมุทรสาคร ติดตามผลการดำเนินงานด้านแรงงาน ตามนโยบายรัฐบาล ที่ให้จัดระเบียบแรงงานต่างด้าว ทั้งระบบ ตามกลักการ ๓ มิติ ครอบคลุมทั้งด้านความมั่นคง เศรษฐกิจ และสังคม ใน จ.สมุทรสาคร และ จ.ระนอง พร้อมรับฟังประเด็นปัญหา อุปสรรค และข้อเสนอแนะจากภาคเอกชน และหน่วยงานที่เกี่ยวข้อง เนื่องจากแต่ละจังหวัดมีสภาพทางภูมิศาสตร์ และความต้องการการใช้แรงงานที่แตกต่างกัน รวมถึงขยายผลการจัดระเบียบแรงงานต่างด้าวในพื้นที่จังหวัดที่มีแรงงานต่างด้าวมากกว่า 50,000คน จำนวน 13 จังหวัด ประกอบด้วย สมุทรสาคร ระนอง ปทุมธานี ชลบุรี สมุทรปราการ สุราษฎร์ธานี เชียงใหม่ นนทบุรี นครปฐม ระยอง ภูเก็ต สงขลา และตาก          นอกจากนี้จะมอบแนวทางการปฏิบัติราชการหัวหน้าส่วนราชการภูมิภาคในสังกัดกระทรวงแรงงาน จ.สมุทรสาคร สมุทรสงคราม ประจวบคีรีขันธ์ ฉะเชิงเทรา และสมุทรปราการ ในส่วนการบริหารจัดการแรงงานต่างด้าวทั้งระบบ การออกใบอนุญาตทำงานอิเล็กทรอนิกส์ e-Workpermit และการจัดระเบียบแรงงานต่างด้าว (Zoning) ณ ห้องประชุมพันท้ายนรสิงห์ ศาลากลางจังหวัดสมุทรสาคร          ทั้งนี้ ในช่วงบ่าย รมว.แรงงาน ตรวจเยี่ยมพร้อมรับฟังบรรยายสรุปการจัดที่พักอาศัยให้แก่แรงงานต่างด้าว ณ บ้านเอื้ออาทร จ.สมุทรสาคร (ท่าจีน) หมู่ที่ 10 ต.ท่าจีน อ.เมือง ซึ่งเป็นพื้นที่ส่งเสริมให้สถานประกอบการ นายจ้างนำแรงงานต่างด้าวเข้าพักอาศัย (Zoning) และบริษัท ไทยรวมสินพัฒนาอุตสาหกรรม จำกัด ต.ท่าทราย อ.เมือง จ.สมุทรสาคร           สำหรับสถานการณ์แรงงานต่างด้าวในปัจจุบัน   ประเทศไทยมีแรงงานต่างด้าว (กัมพูชา ลาว และเมียนมา) จำนวนทั้งสิ้น 2.6 ล้านคน แบ่งเป็น กลุ่มแรงงานถูกกฎหมาย 1.29 ล้านคนและกลุ่มแรงงานต่างด้าวผิดกฎหมายที่ได้รับการผ่อนผันและรอการตรวจสัญชาติ 1.325  ล้านคน          ขณะที่ จ.สมุทรสาคร มีแรงงานต่างด้าว 300,066 คน เป็นแรงงานจากประเทศเพื่อนบ้าน 3 สัญชาติ จำนวน 288,658 คน ประกอบด้วย เมียนมา จำนวน 258,767 คน ลาว 10,066 คน และกัมพูชา จำนวน 19,825 คน .-สำนักข่าวไทย			 			 ","n20170202_183.jpg","2","6","0",,"_blank","2560-02-07",,,NULL,NULL,NULL,NULL,"Y","2017-04-24",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"191","18","2560-02-07","20170207092250","20170207092250","2017-02-07 09:22:50","tttt",,,,,,"2","10","0",,"_blank","2560-02-12",,,,NULL,NULL,NULL,"D","2017-02-07",NULL,NULL,NULL,NULL,NULL,"2",,,,"453","20170207105330","1","1","1","กลุ่มงานบริการคอมพิวเตอร์และเครือข่าย",,,"0",NULL,NULL,NULL,NULL
"192","18","2560-02-07","20170207095015","20170207095015","2017-02-07 09:50:15","tttrr",,,,,,"2","10","0",,"_blank","2560-02-12",,,,NULL,NULL,NULL,"D",,NULL,,,,"1","453",,,,"453","20170207105330","1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,"1","0",NULL,NULL,NULL,NULL
"193","9","2560-01-31","20170207111549","20170207111549","2017-02-07 13:14:17","ก.แรงงาน ชีแจง แรงงานต่างด้าวบัตรชมพูที่จำเป็นต้องเดินทางข้ามเขต ติดต่อจัดหางานในพื้นที่",,"สำนักข่าว","กรมประชาสัมพันธ์ : http://nwnt.prd.go.th",,"n20170207_193.jpg","1","11","0","http://nwnt.prd.go.th/centerweb/news/NewsDetail?NT01_NewsID=TNSOC6001310010031","_self","2560-02-12",,,NULL,NULL,NULL,NULL,"Y","2017-04-24",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"194","9","2560-01-31","20170207131655","20170207131655","2017-02-07 13:35:05","กรมสวัสดิการฯ ชี้ นายจ้างไม่มีสิทธิต่อรองจ่ายชดเชยกรณี เลิกจ้าง",,"มติชนออนไลน์",,,"n20170207_194.pdf","1","11","0","http://www.prachachat.net/news_detail.php?newsid=1485849946","_self","2560-02-12",,,,NULL,NULL,NULL,"D","2017-02-07",NULL,NULL,NULL,NULL,NULL,"453",,,,"453","20170207133513","1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"195","9","2560-01-31","20170207133753","20170207133753","2017-02-07 13:39:49","กรมสวัสดิการฯ ชี้ นายจ้างไม่มีสิทธิต่อรองจ่ายชดเชยกรณี เลิกจ้าง",,"ประชาชาติธุรกิจออนไลน์",,,,"1","11","0","http://www.prachachat.net/news_detail.php?newsid=1485849946 ","_self","2560-02-12",,,NULL,NULL,NULL,NULL,"Y","2017-04-24",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"196","9","2560-02-23","20170227094036","20170227094036","2017-02-27 09:40:36","แรงงานต่างด้าวประมงทะเลและแปรรูปสัตว์น้ำ หากพบยังลักลอบจ้างทำงานจับปรับสูงสุด 100,000 บาท/คน",,,,,,"2","10","0",,"_blank","2560-03-04",,,,NULL,NULL,NULL,"D",,NULL,NULL,NULL,NULL,NULL,"453",,,,"453","20170227094235","1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"197","9","2560-02-23","20170227094313","20170227094901","2017-02-27 10:12:43","แรงงานต่างด้าวประมงทะเลและแปรรูปสัตว์น้ำ หากพบยังลักลอบจ้างทำงานจับปรับสูงสุด 100,000 บาท/คน ",,,,,"n20170227_197.jpg","2","10","0",,"_blank","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-04-24",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"198","9","2560-02-23","20170227102913","20170227103143","2017-02-27 10:29:13","การประชุมเพื่อทบทวนแผนในลักษณะบูรณาการเชิงยุทธศาสตร์ การจัดการปัญหาแรงงานต่างด้าวและการค้ามนุษย์ ",,,,,"n20170227_198.jpg","2","10","0",,"_blank","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-04-24",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"199","9","2560-02-23","20170227104549","20170227105638","2017-02-27 10:45:49","กระทรวงแรงงาน เตือนนายจ้างใช้เด็กทำงานต้องปฏิบัติตามกฎหมาย หากฝ่าฝืนมีโทษหนักตามกฎหมาย",,,,,"n20170227_199.jpg","2","10","0",,"_blank","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-04-24",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"200","9","2560-02-25","20170227111346","20170227111346","2017-02-27 11:16:58","ก.แรงงานเพิ่มช่องทางร้องทุกข์ให้ลูกจ้าง",,"Breaking News",,,"n20170227_200.jpg","1","11","0","http://m.innnews.co.th/mobile/shownews?newscode=766060","_self","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-04-27",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"201","9","2560-02-26","20170227112434","20170227112434","2017-04-27 15:36:55","ไทย  ลาว เตรียมเซ็น MOA ขับเคลื่อนการจ้างงานถูกกฎหมาย",,"กลุ่มงานโฆษกและการข่าว/กองเผยแพร่และประชาสัมพันธ์","กรมการจัดหางาน",,"n20170227_201.jpg","1","11","0","http://www.mol.go.th/content/57338/1488088458","_self","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"202","9","2560-02-26","20170227113426","20170227113426","2017-02-27 11:34:26","ก.แรงงาน ดูแลแรงงานต่างด้าวเป็นมาตรฐานสากล และศักดิ์ศรีความเป็นมนุษย์",,"กองเผยแพร่และประชาสัมพันธ์ สำนักปลัดกระทรวงแรงงาน",,,"n20170227_202.jpg","1","11","0","http://www.mol.go.th/content/57337/1488083954","_self","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"203","9","2560-02-24","20170227135049","20170227135049","2017-02-27 13:51:46","บิ๊กบี้ หารือบิ๊ก ตร.ถกมาตรการปิดช่องโหว่ จนท.เรียกรับผลประโยชน์แรงงานต่างด้าว",,"กองเผยแพร่และประชาสัมพันธ์ สำนักปลัดกระทรวงแรงงาน",,,"n20170227_203.jpg","1","11","0","http://www.mol.go.th/content/57330/1487931059","_self","2560-03-04",,,NULL,NULL,NULL,NULL,"Y","2017-04-25",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"204","9","2560-03-08","20170308125546","20170308125546","2017-03-08 12:55:46","ร่างพระราชกำหนดการบริหารจัดการการทำงานของคนต่างด้าว พ.ศ. ....",,,,,"n20170308_204.jpg","1","11","0","http://www.ryt9.com/s/cabt/2613249","_self","2560-03-13",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"205","9","2560-04-05","20170409143133","20170409143133","2017-04-09 14:33:18","กต ชี้แจงกรณี The Guardian ลงข่าวเกี่ยวกับรายงานของ ILO เรื่องแรงงานประมงไทย",,"กระทรวงการต่างประเทศ",,,,"1","11","0","http://www.mfa.go.th/main/en/news3/6886/76550-Human-Rights-and-Labour-Situation-in-Thailand.html","_self","2560-04-14",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"206","9","2560-04-03","20170409143600","20170409143600","2017-04-09 14:38:19","ช่างทำไปได้ มท. เวนคืนป่า สร้าง &quot;วิลล่าแรงงานต่างด้าว&quot;",,"MGR Online",,,,"1","11","0","http://m.manager.co.th/Weekend/detail/9600000032648","_blank","2560-04-14",,,,NULL,NULL,NULL,"D","2017-04-10",NULL,NULL,NULL,NULL,NULL,"453",,,,"453","20170411153010","1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"207","9","2560-04-04","20170409144555","20170409144647","2017-04-09 14:47:24","ภารกิจกระทรวงแรงงาน",,,,,"n20170409_207.jpg","2","6","0",,"_blank","2560-04-14",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"208","9","2560-04-08","20170409145503","20170409145737","2017-04-09 14:55:03","ก.แรงงานเผย ยังมีตำแหน่งงานว่าง พร้อมส่งเสริมการเข้าถึงแหล่งงานทุกรูปแบบ",,,,,"n20170409_208.jpg","2","10","0",,"_blank","2560-04-14",,,NULL,NULL,NULL,NULL,"Y","2017-05-24",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"209","9","2560-04-07","20170409150231","20170409150613","2017-04-09 15:02:31","บิ๊กบี้ กำชับ ทุกหน่วย วางแผนรับมือหลังสิ้นสุดผ่อนผันให้ต่างด้าวกลับบ้านช่วงสงกรานต์",,,,,"n20170409_209.jpg","2","3","0",,"_blank","2560-04-14",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"210","9","2560-04-05","20170409151041","20170409151219","2017-04-09 15:12:34","ก.แรงงาน MOU 11 หน่วยงาน มุ่งยกระดับคุณภาพชีวิตแรงงานนอกระบบ",,,,,"n20170409_210.jpg","2","10","0",,"_blank","2560-04-14",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"211","9","2560-04-05","20170409151418","20170409151645","2017-04-09 15:18:01","แรงงาน เล็งเปลี่ยนชื่อใหม่เป็น กระทรวงทรัพยากรมนุษย์",,,,,"n20170409_211.jpg","2","10","0",,"_blank","2560-04-14",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"212","9","2560-04-04","20170410093636","20170410094003","2017-04-10 09:40:34","ก.แรงงาน เสริมสร้างมาตรการความปลอดภัยบนถนน ลดอุบัติเหตุอย่างยั่งยืน",,,,"ก.แรงงาน เสริมสร้างมาตรการความปลอดภัยบนถนน ลดอุบัติเหตุอย่างยั่งยืน            กระทรวงแรงงาน จับมือผู้ประกอบกิจการขนส่งและรถโดยสารสาธารณะ ร่วมเสริมสร้างความรู้ความเข้าใจ และมาตรการบังคับใช้กฎหมายความปลอดภัย มุ่งหวังลดอัตราการเกิดอุบัติเหตุบนท้องถนน อย่างยั่งยืน นายอนุรักษ์ ทศรัตน์ รองปลัดกระทรวงแรงงาน เป็นประธานในพิธีเปิดโครงการเสริมสร้างความรู้ความเข้าใจมาตรการบังคับใช้กฎหมายความปลอดภัยในกิจการขนส่งและรถโดยสารสาธารณะ ณ ห้องประชุมใหญ่ ชั้น 4 อาคารกรมสวัสดิการและคุ้มครองแรงงาน (ส่วนแยกตลิ่งชัน) วันนี้ (4 เม.ย. 60) โดยกล่าวว่า กระทรวงแรงงานมุ่งหวังให้ทุกภาคส่วนได้ตระหนักและให้ความสำคัญกับความปลอดภัยในการทำงาน ควบคู่ไปกับการสร้างจิตสำนึกให้เกิดขึ้นกับทุกคนอย่างต่อเนื่องและยั่งยืน จนเกิดเป็นวัฒนธรรมความปลอดภัย จากอุบัติเหตุต่างๆ ที่เกิดขึ้นเป็นบทเรียนแห่งความสูญเสียที่ต้องนำมาเป็นอุทาหรณ์ ในการผลักดันให้ทุกภาคส่วนร่วมมือกันดำเนินงานด้านความปลอดภัยในการทำงานให้มีประสิทธิภาพ โดยมุ่งเน้นแนวทางป้องกันและแก้ไขปัญหาอย่างเป็นรูปธรรม ด้านความปลอดภัยในกิจการขนส่งและรถโดยสารสาธารณะถือเป็นเรื่องสำคัญเช่นกัน เพราะการเกิดอุบัติเหตุบนท้องถนนส่งผลกระทบต่อความปลอดภัยแก่ชีวิตและทรัพย์สิน ดังนั้น การสร้างการรับรู้ด้านความปลอดภัยในการทำงาน ในกิจการขนส่งและรถโดยสารสาธารณะ จึงเป็นส่วนสำคัญอีกส่วนหนึ่งที่จะขับเคลื่อนความปลอดภัยในการทำงานแก่สังคม ซึ่งต้องรู้เท่าทันถึงอันตรายที่ควบคู่มากับการพัฒนาเทคโนโลยี กระบวนการผลิตของภาคอุตสาหกรรมและภาคขนส่ง โดยร่วมมือร่วมใจกันในการปฏิบัติตามมาตรฐานและกฎระเบียบที่กำหนดอย่างเคร่งครัด           กรมสวัสดิการและคุ้มครองแรงงาน (กสร.) จัดโครงการเสริมสร้างความรู้ความเข้าใจมาตรการบังคับใช้กฎหมายความปลอดภัยในกิจการขนส่งและรถโดยสารสาธารณะขึ้น เพื่อให้ผู้ประกอบกิจการขนส่งและ รถโดยสารสาธารณะ นายจ้าง ลูกจ้าง และผู้ที่เกี่ยวข้อง ได้มีความรู้ความเข้าใจที่ถูกต้องเกี่ยวกับมาตรการในการบริหารจัดการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงานอย่างเป็นระบบ สามารถนำไป ปรับใช้ในการป้องกันอุบัติเหตุและอุบัติภัยที่อาจเกิดขึ้นบนท้องถนน ซึ่งวันนี้มีผู้ประกอบกิจการขนส่งโดยสารกรุงเทพจากถนนบรมราชชนนี เอกมัย และจตุจักรเข้าร่วมงานกว่า 300 คน ทั้งนี้ กสร. มุ่งหวังให้อัตราการประสบอันตราย การเสียชีวิตจากการขนส่งและรถโดยสารสาธารณะลดลงอย่างยั่งยืนต่อไป  +++++++++++++++++++","n20170410_212.jpg","2","1","0",,"_blank","2560-04-15",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"213","9","2560-04-04","20170410100003","20170410100417","2017-04-10 10:00:03","ก.แรงงาน นำร่อง 15 จว. ยกระดับคุณภาพชีวิต ขยายความคุ้มครองแรงงานนอกระบบ",,,,,,"2","3","0",,"_blank","2560-04-15",,,NULL,NULL,NULL,NULL,"Y","2017-05-23",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"214","9","2560-04-21","20170424104025","20170424104544","2017-04-24 11:04:55","รมว.แรงงาน ลงพื้นที่แม่สอด ติดตามขับเคลื่อนงานพัฒนาเขตเศรษฐกิจพิเศษ",,,,"รมว.แรงงาน ลงพื้นที่แม่สอด ติดตามขับเคลื่อนงานพัฒนาเขตเศรษฐกิจพิเศษ           รมว.แรงงาน ลงพื้นที่เเม่สอด เร่งพัฒนากำลังเเรงงาน สอดรับการพัฒนาเขตเศรษฐกิจพิเศษ เตรียมความพร้อมกำลังเเรงงานทั้งไทยเเละแรงงานต่างด้าว เพื่อให้เพียงต่อความต้องการของตลาดเเรงงานในเขตเศรษฐกิจพิเศษ           21 เมษายน 2560 พลเอก ศิริชัย ดิษฐกุล รัฐมนตรีว่าการกระทรวงแรงงาน เป็นประธานการประชุมติดตามผลการดำเนินงานด้านแรงงานตามนโยบายรัฐบาล พร้อมรับฟังประเด็นปัญหา อุปสรรค และข้อเสนอแนะจากภาคเอกชน และหน่วยงานที่เกี่ยวข้อง ณ ห้องประชุมชั้น 4 สำนักงานเขตพัฒนาเศรษฐกิจพิเศษตาก อำเภอแม่สอด จังหวัดตาก โดยกล่าวว่า ""จังหวัดตากเป็นประตูการค้าชายแดนที่สำคัญของประเทศ และเป็นระเบียงเศรษฐกิจตะวันออก/ตะวันตก (East - West Economic Corridor : EWEC) ซึ่งรัฐบาลได้กำหนดให้เป็นพื้นที่รองรับเขตพัฒนาเศรษฐกิจพิเศษ ทำให้มีการขยายตัวของสถานประกอบการและการจ้างงานเพิ่มขึ้น ในโอกาสนี้กระทรวงแรงงานได้รับทราบปัญหาการขาดแคลนแรงงาน รวมถึงความจำเป็นในการใช้แรงงานต่างด้าวในพื้นที่ ซึ่งจังหวัดตากและหน่วยงานในสังกัดกระทรวงแรงงานได้เตรียมความพร้อมด้านแรงงาน ทั้งด้านการจัดหากำลังแรงงานภายในพื้นที่และจังหวัดใกล้เคียง การเตรียมพัฒนาฝีมือแรงงานและยกระดับฝีมือแรงงานให้สอดคล้องกับความต้องการของผู้ประกอบการ ที่จะรองรับพื้นที่เขตพัฒนาเศรษฐกิจพิเศษ           ทั้งนี้ สถานการณ์ด้านเเรงงานจังหวัดตากนั้น มีประชากรทั้งสิ้น 631,965 คน เป็นกำลังแรงงาน 389,899 คน มีแรงงานในระบบ จำนวน 247,918 คน (คิดเป็นร้อยละ 63.59) มีแรงงานนอกระบบ จำนวน 141,981 คน (คิดเป็นร้อยละ 36.41) ส่วนใหญ่ทำงานด้านการเกษตรและประมง สำหรับ การยื่นขอรับใบอนุญาตทำงานของแรงงานต่างด้าวสัญชาติเมียนมาในจังหวัดตาก จำนวนทั้งสิ้น 42,473 คน จากนายจ้าง 13,430 ราย แยกเป็นกลุ่มนำเข้าตามระบบ MOU จำนวน 4,574 คน กลุ่มที่ผ่านการพิสูจน์สัญชาติแล้ว จำนวน 14,884 คน กลุ่มผู้ถือบัตรสีชมพูตามนโยบายของคณะรักษาความสงบแห่งชาติ (คสช.) จำนวน 21,624 คน กลุ่มบุคคลที่ไม่มีสถานะทางทะเบียนหรือกลุ่มบุคคลบนพื้นที่สูง จำนวน 696 คน ต่างด้าวเข้าเมืองถูกต้องตามกฎหมาย จำนวน 611 คน และต่างด้าวที่ได้รับการส่งเสริมการลงทุน (BOI) จำนวน 84 คน           พลเอกศิริชัย กล่าวเพิ่มเติมภายหลังการประชุมว่า ""ขณะนี้กระทรวงแรงงาน กำลังดำเนินการขับเคลื่อนยุทธศาสตร์การพัฒนาทรัพยากรมนุษย์ระยะ 20 ปี และแผนแม่บทพัฒนาแรงงานไทย เพื่อให้สอดคล้องกับนโยบายรัฐบาล โดยให้ความสำคัญกับ 8 วาระปฏิรูป 1) การปรับบทบาทของกระทรวง 2) Zero Corruption 3) Information Technology 4) Safety Thailand 5) การป้องกันและแก้ไขปัญหาการค้ามนุษย์ด้านแรงงาน แรงงานผิดกฎหมาย และแรงงานเด็ก 6) การเพิ่มผลิตภาพแรงงานเพื่อรองรับ Thailand 4.0 7) มิติใหม่ของการส่งเสริมการมีงานทำ และ 8) การยกระดับคุณภาพชีวิตแรงงานนอกระบบด้วย""           ในโอกาสนี้ รัฐมนตรีว่าการกระทรวงแรงงาน ได้มอบแนวทางการปฏิบัติราชการแก่หัวหน้าส่วนราชการภูมิภาคในสังกัดกระทรวงแรงงาน ทั้ง 5 จังหวัด ประกอบด้วย ตาก พิษณุโลก เพชรบูรณ์ สุโขทัย และอุตรดิตถ์ โดยให้ข้าราชการและเจ้าหน้าที่กระทรวงแรงงานน้อมนำ""ศาสตร์พระราชาของในหลวงรัชกาลที่ 9 มาเป็นแนวทางในการปฏิบัติราชการ บูรณาการการทำงานกับภาคีเครือข่ายทุกภาคส่วน โดยการดำเนินกิจกรรมของทุกหน่วยงานของกระทรวงแรงงานต้องให้เกิดความเชื่อมโยงกันระหว่างหน่วยงานในสังกัด และสามารถประสานส่งต่อให้หน่วยงานที่เกี่ยวข้องอื่นๆ ได้อย่างครบวงจร พร้อมทั้งเน้นย้ำให้แก้ไขปัญหาความเดือดร้อนของประชาชนอย่างเร่งด่วน โดยที่ข้าราชการและเจ้าหน้าที่ของกระทรวงแรงงานทุกคน รวมถึงเครือข่ายอาสาสมัครแรงงานต้องเป็นนักประชาสัมพันธ์ สร้างการรับรู้ให้แก่ประชาชนได้อย่างมีประสิทธิภาพ ทั้งข้อมูลด้านนโยบาย แนวทางการปฏิบัติ รวมถึงผลการดำเนินงานด้วย","n20170424_214.jpg","2","6","0",,"_blank","2560-04-29",,,NULL,NULL,NULL,NULL,"Y","2017-05-24",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
